Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,getUrlPrefix,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,getDriver,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,getIdleValidationQuery,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,geCatalog,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,getSchema,15,4,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,getColumnName,8,2,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,getTableName,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,insertOrUpdate,39,8,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,getLimitSql,3,1,3
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,getTableDesription,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,tableExist,4,1,3
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,getCreateTable,13,2,2
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,createTable,12,4,2
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,setupPartitionTable,5,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,setupHistoryTable,39,8,2
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getUrlPrefix,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getDriver,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,geCatalog,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getSchema,15,4,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getColumnName,8,2,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getTableName,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getLimitSql,26,5,3
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,insertOrUpdate,49,9,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getCreateTable,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getIdleValidationQuery,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,supportAutoIncrease,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,supportSequence,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getFieldDateValue,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getSequenceNext,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getMetaDataSource,12,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getRealConnection,5,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getMetaSchemaPattern,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getMetaTablePattern,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getVersionField,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,getUrl,8,2,3
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,getUrlPrefix,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,getDriver,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,getIdleValidationQuery,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,geCatalog,15,4,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,getSchema,12,3,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,getColumnName,8,2,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,getTableName,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,insertOrUpdate,45,9,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,getLimitSql,3,1,3
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,tableExist,4,1,3
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,getCreateTable,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,createTable,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,getUrlPrefix,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,getDriver,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,getIdleValidationQuery,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,geCatalog,18,5,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,getSchema,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,getColumnName,8,2,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,getTableName,8,2,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,getLimitQuery,3,1,3
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,getCountSql,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,getLimitSql,3,1,3
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,tableExist,3,1,3
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,getCreateTable,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,createTable,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.dialect,SQLServerDialect,insertOrUpdate,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.executor,BatchSqlExecutor,BatchSqlExecutor,2,1,0
monalisa-orm,com.tsc9526.monalisa.orm.executor,BatchSqlExecutor,execute,27,5,3
monalisa-orm,com.tsc9526.monalisa.orm.executor,BatchStatementExecutor,BatchStatementExecutor,2,1,0
monalisa-orm,com.tsc9526.monalisa.orm.executor,BatchStatementExecutor,execute,28,5,3
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableExecute,getCacheExtraTag,0,1,0
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableResultExecutor,CacheableResultExecutor,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableResultExecutor,execute,17,2,3
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableResultExecutor,getCacheExtraTag,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableResultLoadExecutor,CacheableResultLoadExecutor,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableResultLoadExecutor,execute,19,2,3
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableResultLoadExecutor,getCacheExtraTag,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableResultSetExecutor,CacheableResultSetExecutor,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableResultSetExecutor,execute,19,2,3
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableResultSetExecutor,getHeaders,27,4,1
monalisa-orm,com.tsc9526.monalisa.orm.executor,CacheableResultSetExecutor,getCacheExtraTag,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.executor,Execute,execute,0,1,3
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerRelation,setupRelationTables,10,2,1
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerRelation,getRelationTables,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,HandlerResultSet,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,getResultClass,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,createResult,38,12,1
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,handleResults,25,4,1
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,load,9,2,2
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,loadToMap,21,4,2
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,loadModel,23,6,2
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,loadResult,30,6,2
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,processExchange,48,4,2
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,processMetaTable,41,9,1
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,renameDuplicatedColumns,14,3,1
monalisa-orm,com.tsc9526.monalisa.orm.executor,KeysExecutor,KeysExecutor,7,2,1
monalisa-orm,com.tsc9526.monalisa.orm.executor,KeysExecutor,execute,25,4,3
monalisa-orm,com.tsc9526.monalisa.orm.executor,ResultSetsExecutor,ResultSetsExecutor,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.executor,ResultSetsExecutor,execute,36,7,3
monalisa-orm,com.tsc9526.monalisa.orm.executor,ResultSetsExecutor,addResult,9,2,2
monalisa-orm,com.tsc9526.monalisa.orm.executor,UpdateExecutor,execute,11,1,3
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,setExchange,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,getExchange,7,2,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,setExchange,5,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,getTable,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,setTable,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,putTag,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,getTag,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,getSql,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,setSql,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,getErrorString,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,setErrorString,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,getIndex,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,setIndex,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,getDbKey,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBExchange,setDbKey,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGenerator,generateFiles,6,1,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGenerator,setJavaResourcePackage,5,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGenerator,verifyPartition,15,3,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGenerator,getModelClassValue,7,2,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGenerator,generateResources,34,7,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGenerator,generateJavaFiles,27,4,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGenerator,getRightPadding,8,2,3
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGenerator,getJavaWriter,0,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGenerator,getResourceOutputStream,0,1,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorLocal,DBGeneratorLocal,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorLocal,DBGeneratorLocal,14,2,3
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorLocal,getResourceOutputStream,14,2,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorLocal,getJavaWriter,16,2,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessing,DBGeneratorProcessing,2,1,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessing,DBGeneratorProcessing,33,6,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessing,initDbcfg,28,4,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessing,tryGetResourceFile,12,3,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessing,getResourceOutputStream,10,1,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessing,getJavaWriter,11,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessing,getModelClassValue,16,2,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessing,getDBConfigClass,21,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessing,loadClassFromProject,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessingInEclipse,DBGeneratorProcessingInEclipse,5,1,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessingInEclipse,generateFiles,23,1,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessingInEclipse,beginProcessing,7,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessingInEclipse,endProcessing,4,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessingInEclipse,LoggerClassLoader,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessingInEclipse,findClass,9,2,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,LoggerClassLoader,LoggerClassLoader,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,LoggerClassLoader,findClass,9,2,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getTable,20,4,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,loadTables,10,3,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,loadTablesFromFile,21,3,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getMetaFilename,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getMetaTable,13,2,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,loadMetaTables,34,5,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,DBMetadata,18,4,3
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getTables,18,1,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,setupColumnIndexes,15,3,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,setupCreateTable,8,3,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,saveMetadata,22,5,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,saveTables,7,1,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,findPartition,10,3,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getTables,63,13,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,processPartitionTable,8,3,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,processTableRemarks,24,6,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,processTableMapping,16,5,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getDb,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBTableGenerator,DBTableGenerator,5,1,3
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBTableGenerator,generate,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBTableGenerator,generate,16,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBTableGenerator,getImports,39,9,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBTableGenerator,getTable,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBTableGenerator,setTable,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBTableGenerator,getModelClass,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBTableGenerator,setModelClass,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBTableGenerator,getDbi,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBTableGenerator,setDbi,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,toComments,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,toJavaString,4,2,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,getAlias,8,2,3
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,getComments,70,16,4
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,firstUpper,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,html,8,2,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,service,1328,68,2
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterSelect,toComments,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterSelect,toJavaString,4,2,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterSelect,getComments,70,16,4
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterSelect,firstUpper,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterSelect,html,8,2,1
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterSelect,service,228,8,2
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,MetaColumn,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getJavaNameGet,4,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getJavaNameSet,4,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getTable,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,setTable,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getJdbcType,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,setJdbcType,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getLength,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,setLength,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getValue,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,setValue,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getJavaType,17,5,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,setJavaType,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,isNotnull,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,setNotnull,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,isKey,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,setKey,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,isAuto,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,setAuto,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,processRemarkAnnotation,32,7,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,processRemarkBoolean,5,2,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,processRemarkEnum,26,5,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,processRemarkArray,21,6,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,processRemarkList,23,6,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,processRemarkJson,19,4,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,processRemarkFile,7,2,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,processRemarks,9,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,setRemarks,7,2,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,parseRemarks,53,13,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,toString,5,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getImports,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getCode,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getCode,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,setCode,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,isEnum,7,2,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,setSeq,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getSeq,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getDecimalDigits,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,setDecimalDigits,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,addColumn,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,getName,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,setName,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,getType,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,setType,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,isUnique,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,setUnique,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,getColumns,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,setColumns,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,toIndexAnnotation,24,2,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,annotationType,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,unique,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,type,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,name,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaIndex,fields,7,2,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,parsePartitions,36,7,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,parseFromJson,13,3,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,parseFromString,27,6,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,MetaPartition,2,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,getPartition,11,2,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,clearTable,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,addTable,11,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,compare,4,1,2
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,getTable,9,2,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,getTablePrefix,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,setTablePrefix,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,getClazz,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,setClazz,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,getArgs,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaPartition,setArgs,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,MetaTable,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,MetaTable,4,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,addIndex,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getIndex,8,3,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getIndexes,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getSerialID,13,3,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getColumns,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getKeyColumns,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,addColumn,4,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,addKeyColumn,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getColumn,8,3,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,toString,9,2,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getJavaPackage,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,setJavaPackage,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getPartition,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,setPartition,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,setCreateTable,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getCreateTable,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getNamePrefix,8,2,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,clone,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,CreateTable,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,CreateTable,5,1,3
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getRefTable,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getTableName,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getTableType,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getOriginSQL,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getCreateSQL,9,2,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,setCreateSQL,4,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,createTable,5,1,2
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getType,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,setType,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getSeqMapping,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,setSeqMapping,3,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,CreateTable,CreateTable,3,1,2
monalisa-orm,com.tsc9526.monalisa.orm.meta,CreateTable,CreateTable,5,1,3
monalisa-orm,com.tsc9526.monalisa.orm.meta,CreateTable,getRefTable,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,CreateTable,getTableName,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,CreateTable,getTableType,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,CreateTable,getOriginSQL,3,1,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,CreateTable,getCreateSQL,9,2,0
monalisa-orm,com.tsc9526.monalisa.orm.meta,CreateTable,setCreateSQL,4,1,1
monalisa-orm,com.tsc9526.monalisa.orm.meta,CreateTable,createTable,5,1,2
monalisa-orm,com.tsc9526.monalisa.orm.meta,Name,Name,3,1,1
