Project Name,Package Name,Type Name,Method Name,Code Smell
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testGetColumn2,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testGetColumn2,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testGetColumn3,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testGetColumn3,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testGetColumn3,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testGetColumn3,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testObjectArray,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testObjectArray,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testObjectArray,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testObjectArray,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testObjectArray,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testJoinOnDefaultName1,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testJoinOnDefaultName1,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testJoinOnDefaultName1,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testJoinOnDefaultName2,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testJoinOnDefaultName2,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testJoinOnDefaultName2,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testJoinOnDefaultName2,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testJoinOnDefaultName2,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testJoinOnDefaultName2,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonMap,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonMap,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonMap,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonMap,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonArray,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonArray,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonArray,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonArray,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonArray,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonArray,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testObjectToDataMap,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testObjectToDataMap,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testObjectToDataMap,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testObjectToDataMap,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testArrayToDataMapObject,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testArrayToDataMapObject,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testArrayToDataMapObject,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testArrayToDataMapObject,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testPrimitiveToDataMapObject,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,testPrimitiveToDataMapObject,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,checkTableResults,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,checkTableResults,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,checkTableResults,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,checkTableResults,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,checkTableResults,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,checkTableResults,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,DataTableTest,checkTableResults,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testPages,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.datatable,PageTest,testToJsonObj,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.json,JsonTest,testPretty,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.tools.json,JsonTest,testPretty,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.parser,ModelParserTest,testArray,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.parser,ModelParserTest,testArrayJson,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.parser,ModelParserTest,testSubJson,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.regex,RegexTest,testRegexVersion,Long Statement
monalisa-orm,test.com.tsc9526.monalisa.tools.string,SQLHelperTest,testsplitKeyWords1,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.string,SQLHelperTest,testsplitKeyWords1,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.string,SQLHelperTest,testsplitKeyWords2,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.string,SQLHelperTest,testsplitKeyWords3,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.string,SQLHelperTest,testsplitKeyWords4,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.string,SQLHelperTest,testsplitKeyWords5,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.string,SQLHelperTest,testsplitKeyWords6,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.string,SQLHelperTest,testSQLBytes,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.string,SQLHelperTest,testSQLBytes,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.string,SQLHelperTest,testSQL001,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.string,SQLHelperTest,testSQL001,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.tools.string,SQLHelperTest,testSQL001,Magic Number
